Numero,Situação,Cotista,Cotas,Data_Aquis,Mes_Transf,Ano_Transf,Cotista2
"A300581","A","080675",1,"05/01/89 00:00:00","04","2005","080680"
"A300811","A","080675",1,"06/01/92 00:00:00","04","2005","080680"
"A300824","A","080675",1,"06/01/92 00:00:00","04","2005","080680"
"B000530","A","080675",2,"08/01/87 00:00:00","04","2005","080680"
"B003325","A","080675",2,"10/01/87 00:00:00","04","2005","080680"
"B003981","A","080675",2,"10/01/87 00:00:00","04","2005","080680"
"B003984","A","080675",2,"10/01/87 00:00:00","04","2005","080680"
"B004106","A","080675",2,"10/01/87 00:00:00","04","2005","080680"
"B004898","A","080675",2,"10/01/87 00:00:00","04","2005","080680"
"B006466","A","080675",2,"05/01/89 00:00:00","04","2005","080680"
"B006471","A","080675",2,"05/01/89 00:00:00","04","2005","080680"
"B200959","A","080675",2,"10/01/88 00:00:00","04","2005","080680"
"C000045","A","080675",4,"10/01/87 00:00:00","04","2005","080680"
"C001798","A","080675",4,"03/01/87 00:00:00","04","2005","080680"
"C002004","A","080675",4,"10/01/88 00:00:00","04","2005","080680"
"C002617","A","080675",4,"03/01/87 00:00:00","04","2005","080680"
"C002833","A","080675",4,"03/01/87 00:00:00","04","2005","080680"
"C003260","A","080675",4,"03/01/87 00:00:00","04","2005","080680"
"C003272","A","080675",4,"03/01/87 00:00:00","04","2005","080680"
"D000143","A","080675",10,"11/01/86 00:00:00","04","2005","080680"
"D000361","A","080675",10,"08/01/87 00:00:00","04","2005","080680"
"D000955","A","080675",10,"12/01/66 00:00:00","04","2005","080680"
"E000128","A","080675",20,"12/01/66 00:00:00","04","2005","080680"
"E000357","A","080675",20,"12/01/66 00:00:00","04","2005","080680"
"E100033","A","080675",20,"09/01/67 00:00:00","04","2005","080680"
"B008372","A","020215",2,"08/01/87 00:00:00","05","2005","095630"
"WB00153","T","020215",2,"05/01/89 00:00:00","12","2005","094320"
"WA00026","T","020215",1,"05/01/89 00:00:00","08","2005","056400"
"WB00154","T","020215",2,"11/01/86 00:00:00","08","2005","056400"
"WB00155","T","020215",2,"02/01/67 00:00:00","08","2005","056400"
"WC00038","T","020215",4,"08/01/68 00:00:00","08","2005","056400"
"WC00039","T","020215",4,"02/01/69 00:00:00","08","2005","056400"
"WB00156","T","020215",2,"03/01/87 00:00:00","08","2005","005240"
"WA00026","A","056400",1,"05/01/89 00:00:00","08","2005","020215"
"WB00154","A","056400",2,"11/01/86 00:00:00","08","2005","020215"
"WB00155","A","056400",2,"02/01/67 00:00:00","08","2005","020215"
"WC00038","A","056400",4,"08/01/68 00:00:00","08","2005","020215"
"WC00039","A","056400",4,"02/01/69 00:00:00","08","2005","020215"
"A100731","A","020215",1,"10/01/87 00:00:00","08","2005","000430"
"B009712","A","020215",2,"12/01/66 00:00:00","08","2005","000430"
"B104337","A","020215",2,"06/01/68 00:00:00","08","2005","000430"
"B104338","A","020215",2,"06/01/68 00:00:00","08","2005","000430"
"B104339","A","020215",2,"06/01/68 00:00:00","08","2005","000430"
"A300057","A","033840",1,"10/01/88 00:00:00","08","2005","078265"
"A300211","A","033840",1,"10/01/88 00:00:00","08","2005","078265"
"B000600","A","033840",2,"10/01/87 00:00:00","08","2005","078265"
"B000888","A","033840",2,"09/01/66 00:00:00","08","2005","078265"
"B000970","A","033840",2,"01/01/83 00:00:00","08","2005","078265"
"B005039","A","033840",2,"01/01/87 00:00:00","08","2005","078265"
"B007176","A","033840",2,"01/01/87 00:00:00","08","2005","078265"
"B010231","A","033840",2,"08/01/87 00:00:00","08","2005","078265"
"B100712","A","033840",2,"01/01/67 00:00:00","08","2005","078265"
"B102983","A","033840",2,"12/01/67 00:00:00","08","2005","078265"
"B104266","A","033840",2,"06/01/68 00:00:00","08","2005","078265"
"C100183","A","033840",4,"12/01/66 00:00:00","08","2005","078265"
"C100679","A","033840",4,"01/01/83 00:00:00","08","2005","078265"
"C101116","A","033840",4,"12/01/67 00:00:00","08","2005","078265"
"A200060","A","005240",1,"03/01/87 00:00:00","08","2005","020340"
"WB00156","A","005240",2,"03/01/87 00:00:00","08","2005","020215"
"WB00157","T","020215",2,"10/01/66 00:00:00","09","2005","033680"
"WB00158","T","020215",2,"10/01/66 00:00:00","09","2005","033680"
"WB00157","A","033680",2,"10/01/66 00:00:00","09","2005","020215"
"WB00158","A","033680",2,"10/01/66 00:00:00","09","2005","020215"
"B010624","A","020215",2,"06/01/69 00:00:00","09","2005","072335"
"C100374","A","020215",4,"12/01/66 00:00:00","09","2005","074590"
"B103865","A","020215",2,"05/01/68 00:00:00","11","2005","013440"
"A300844","A","025490",1,"06/01/92 00:00:00","11","2005","049575"
"A300399","A","025490",1,"05/01/89 00:00:00","11","2005","049575"
"B100498","A","025490",2,"10/01/87 00:00:00","11","2005","049575"
"B102730","A","025490",2,"12/01/66 00:00:00","11","2005","049575"
"B004013","A","025490",2,"03/01/87 00:00:00","11","2005","049575"
"B004841","A","025490",2,"03/01/87 00:00:00","11","2005","049575"
"WB00153","A","094320",2,"05/01/89 00:00:00","12","2005","020215"
"B009971","A","020215",2,"12/01/66 00:00:00","12","2005","080180"
"B104476","A","020215",2,"07/01/68 00:00:00","12","2005","080180"
"WB00151","T","020215",2,"11/01/86 00:00:00","12","2005","033805"
"WB00152","T","020215",2,"10/01/66 00:00:00","12","2005","033805"
"WB00151","A","033805",2,"11/01/86 00:00:00","12","2005","020215"
"WB00152","A","033805",2,"10/01/66 00:00:00","12","2005","020215"
"B008650","A","020215",2,"01/01/67 00:00:00","12","2005","096190"
"B102718","A","020215",2,"08/01/87 00:00:00","12","2005","060830"
"C003162","A","020215",4,"11/01/66 00:00:00","12","2005","013270"
"B001234","A","020215",2,"10/01/66 00:00:00","01","2006","028100"
"B004400","A","020215",2,"05/01/88 00:00:00","01","2006","028100"
"B005303","A","020215",2,"10/01/66 00:00:00","01","2006","095750"
"B105020","A","020215",2,"09/01/68 00:00:00","01","2006","095750"
"C102287","A","020215",4,"01/01/84 00:00:00","01","2006","071645"
"B100060","A","020215",2,"12/01/66 00:00:00","01","2006","097090"
"A300031","T","061990",1,"10/01/88 00:00:00","02","2006","020215"
"A300723","T","061990",1,"06/01/92 00:00:00","02","2006","020215"
"B002658","T","061990",2,"10/01/87 00:00:00","02","2006","020215"
"B006175","T","061990",2,"05/01/89 00:00:00","02","2006","020215"
"B200700","T","061990",2,"08/01/87 00:00:00","02","2006","020215"
"B200884","T","061990",2,"10/01/88 00:00:00","02","2006","020215"
"C000672","T","061990",4,"10/01/87 00:00:00","02","2006","020215"
"N100004","T","061990",30,"01/01/67 00:00:00","02","2006","020215"
"A300430","A","020215",1,"05/01/89 00:00:00","02","2006","003231"
"B200443","A","020215",2,"10/01/88 00:00:00","02","2006","003231"
"B200993","A","020215",2,"03/01/69 00:00:00","02","2006","003231"
"C000023","A","020215",4,"10/01/87 00:00:00","02","2006","003231"
"E000009","A","020215",20,"04/01/87 00:00:00","02","2006","003231"
"A300863","A","020215",1,"12/01/88 00:00:00","02","2006","044010"
"B001221","A","020215",2,"08/01/87 00:00:00","02","2006","044010"
"B003923","A","020215",2,"08/01/87 00:00:00","02","2006","044010"
"B004152","A","020215",2,"08/01/87 00:00:00","02","2006","044010"
"B005582","A","020215",2,"12/01/88 00:00:00","02","2006","044010"
"B005642","A","020215",2,"12/01/88 00:00:00","02","2006","044010"
"B005645","A","020215",2,"12/01/88 00:00:00","02","2006","044010"
"B200361","A","020215",2,"03/01/87 00:00:00","02","2006","044010"
"C000012","A","020215",4,"08/01/87 00:00:00","02","2006","044010"
"D000006","A","020215",10,"08/01/87 00:00:00","02","2006","044010"
"A300031","A","020215",1,"10/01/88 00:00:00","02","2006","061990"
"A300723","A","020215",1,"06/01/92 00:00:00","02","2006","061990"
"B002658","A","020215",2,"10/01/87 00:00:00","02","2006","061990"
"B006175","A","020215",2,"05/01/89 00:00:00","02","2006","061990"
"B200700","A","020215",2,"08/01/87 00:00:00","02","2006","061990"
"B200884","A","020215",2,"10/01/88 00:00:00","02","2006","061990"
"C000672","A","020215",4,"10/01/87 00:00:00","02","2006","061990"
"N100004","A","020215",30,"01/01/67 00:00:00","02","2006","061990"
"A300128","A","020215",1,"10/01/88 00:00:00","02","2006","039180"
"A300553","A","020215",1,"05/01/89 00:00:00","02","2006","039180"
"A300711","A","020215",1,"06/01/92 00:00:00","02","2006","039180"
"B001756","A","020215",2,"10/01/87 00:00:00","02","2006","039180"
"C100145","A","020215",4,"12/01/66 00:00:00","02","2006","039180"
"C100757","A","020215",4,"10/01/67 00:00:00","02","2006","039180"
"C100760","A","020215",4,"10/01/67 00:00:00","02","2006","039180"
"A300037","A","020215",1,"10/01/88 00:00:00","02","2006","028760"
"A300649","A","020215",1,"06/01/92 00:00:00","02","2006","028760"
"B001660","A","020215",2,"11/01/66 00:00:00","02","2006","028760"
"B002721","A","020215",2,"10/01/87 00:00:00","02","2006","028760"
"B006210","A","020215",2,"05/01/89 00:00:00","02","2006","028760"
"B104941","A","020215",2,"02/01/87 00:00:00","02","2006","028760"
"B200914","A","020215",2,"10/01/88 00:00:00","02","2006","028760"
"C000703","A","020215",4,"10/01/87 00:00:00","02","2006","028760"
"C100022","A","020215",4,"07/01/67 00:00:00","02","2006","028760"
"C100023","A","020215",4,"07/01/67 00:00:00","02","2006","028760"
"D100342","A","020215",10,"10/01/67 00:00:00","02","2006","028760"
"D100346","A","020215",10,"11/01/67 00:00:00","02","2006","028760"
"B004735","A","020215",2,"10/01/66 00:00:00","02","2006","043480"
"WB00159","T","020215",2,"10/01/66 00:00:00","02","2006","058640"
"WB00159","A","058640",2,"10/01/66 00:00:00","02","2006","020215"
"A300180","A","070300",1,"10/01/88 00:00:00","02","2006","017880"
"A300407","A","070300",1,"05/01/89 00:00:00","02","2006","017880"
"A300775","A","070300",1,"06/01/92 00:00:00","02","2006","017880"
"B000351","A","070300",2,"10/01/87 00:00:00","02","2006","017880"
"B006384","A","070300",2,"05/01/89 00:00:00","02","2006","017880"
"C001091","A","070300",4,"10/01/87 00:00:00","02","2006","017880"
"C001100","A","070300",4,"10/01/87 00:00:00","02","2006","017880"
"C001919","A","070300",4,"10/01/88 00:00:00","02","2006","017880"
"C200096","A","070300",4,"08/01/87 00:00:00","02","2006","017880"
"D000728","A","070300",10,"11/01/66 00:00:00","02","2006","017880"
"E000006","A","070300",20,"11/01/66 00:00:00","02","2006","017880"
"E000238","T","020215",20,"11/01/66 00:00:00","02","2006","070300"
"E000238","A","070300",20,"11/01/66 00:00:00","02","2006","020215"
"WB00160","T","020215",2,"01/01/67 00:00:00","02","2006","041560"
"B003337","A","020215",2,"01/01/87 00:00:00","02","2006","085600"
"WB00160","A","041560",2,"01/01/67 00:00:00","02","2006","020215"
"A100848","A","020215",1,"10/01/87 00:00:00","05","2006","039540"
"A300055","A","020215",1,"10/01/88 00:00:00","05","2006","039540"
"A300485","A","020215",1,"05/01/89 00:00:00","05","2006","039540"
"A300702","A","020215",1,"06/01/92 00:00:00","05","2006","039540"
"B002489","A","020215",2,"10/01/87 00:00:00","05","2006","039540"
"B103225","A","020215",2,"07/01/85 00:00:00","05","2006","039540"
"B103243","A","020215",2,"07/01/85 00:00:00","05","2006","039540"
"B103247","A","020215",2,"07/01/85 00:00:00","05","2006","039540"
"B200023","A","020215",2,"07/01/85 00:00:00","05","2006","039540"
"C000886","A","020215",4,"07/01/85 00:00:00","05","2006","039540"
"C200023","A","020215",4,"07/01/85 00:00:00","05","2006","039540"
"B002783","A","020215",2,"10/01/66 00:00:00","05","2006","080020"
"A100951","A","020215",1,"11/01/68 00:00:00","05","2006","063150"
"A300670","A","020215",1,"06/01/92 00:00:00","05","2006","063150"
"A300846","A","020215",1,"06/01/92 00:00:00","05","2006","063150"
"A300847","A","020215",1,"06/01/92 00:00:00","05","2006","063150"
"A300848","A","020215",1,"06/01/92 00:00:00","05","2006","063150"
"B006626","A","020215",2,"05/01/89 00:00:00","05","2006","063150"
"B006642","A","020215",2,"05/01/89 00:00:00","05","2006","063150"
"B006643","A","020215",2,"05/01/89 00:00:00","05","2006","063150"
"B200088","A","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201051","A","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201052","A","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201056","A","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201057","A","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201058","R","020215",2,"11/01/68 00:00:00","05","2006","063150"
"B201059","R","020215",2,"11/01/68 00:00:00","05","2006","063150"
"C001220","A","020215",4,"10/01/87 00:00:00","05","2006","063150"
"C002104","A","020215",4,"10/01/88 00:00:00","05","2006","063150"
"C002105","A","020215",4,"10/01/88 00:00:00","05","2006","063150"
"D001008","A","020215",10,"10/01/87 00:00:00","05","2006","063150"
"D001009","A","020215",10,"10/01/87 00:00:00","05","2006","063150"
"D001012","A","020215",10,"10/01/87 00:00:00","05","2006","063150"
"D001013","A","020215",10,"10/01/87 00:00:00","05","2006","063150"
"A200467","A","020215",1,"02/01/69 00:00:00","05","2006","080590"
"A300800","A","020215",1,"06/01/92 00:00:00","05","2006","080590"
"B004833","A","020215",2,"10/01/87 00:00:00","05","2006","080590"
"D000498","A","020215",10,"08/01/87 00:00:00","05","2006","080590"
"A100818","A","020215",1,"10/01/87 00:00:00","05","2006","073370"
"C000657","A","020215",4,"10/01/66 00:00:00","05","2006","073370"
"C102056","A","020215",4,"08/01/68 00:00:00","05","2006","073370"
"A200113","A","020215",1,"02/01/87 00:00:00","05","2006","022155"
"A100779","A","020215",1,"10/01/87 00:00:00","05","2006","025140"
"B006074","A","020215",2,"10/01/66 00:00:00","05","2006","025140"
"C000876","A","020215",4,"10/01/66 00:00:00","05","2006","025140"
"C102057","A","020215",4,"08/01/68 00:00:00","05","2006","025140"
"A200081","A","020215",1,"03/01/87 00:00:00","05","2006","097730"
"A300327","A","020215",1,"10/01/88 00:00:00","05","2006","097730"
"B001518","A","020215",2,"10/01/87 00:00:00","05","2006","097730"
"D000078","A","020215",10,"05/01/87 00:00:00","05","2006","097730"
"B100058","A","020215",2,"01/01/67 00:00:00","05","2006","056920"
"A100905","A","020215",1,"06/01/88 00:00:00","05","2006","007411"
"B002411","A","020215",2,"06/01/88 00:00:00","05","2006","007411"
"B004148","A","020215",2,"06/01/88 00:00:00","05","2006","007411"
"B103200","A","020215",2,"06/01/88 00:00:00","05","2006","007411"
"B103201","A","020215",2,"06/01/88 00:00:00","05","2006","007411"
"B003988","A","020215",2,"12/01/66 00:00:00","05","2006","089730"
"A200263","A","020215",1,"10/01/87 00:00:00","05","2006","035650"
"B000934","A","020215",2,"09/01/66 00:00:00","05","2006","035650"
"C000941","A","020215",4,"10/01/66 00:00:00","05","2006","035650"
"WB00161","T","020215",2,"12/01/66 00:00:00","05","2006","065430"
"WB00161","A","065430",2,"12/01/66 00:00:00","05","2006","020215"
"A100781","A","056200",1,"10/01/87 00:00:00","05","2006","043580"
"B001279","A","056200",2,"11/01/66 00:00:00","05","2006","043580"
"B002041","A","056200",2,"11/01/66 00:00:00","05","2006","043580"
"C102570","A","056200",4,"09/01/68 00:00:00","05","2006","043580"
"WB00162","T","020215",2,"05/01/68 00:00:00","09","2006","032095"
"WB00162","A","032095",2,"05/01/68 00:00:00","09","2006","020215"
"WB00163","T","020215",2,"05/01/68 00:00:00","11","2006","069580"
"B010127","A","020215",2,"10/01/86 00:00:00","11","2006","001130"
"A100800","A","020215",1,"10/01/87 00:00:00","11","2006","056330"
"C000620","A","020215",4,"10/01/66 00:00:00","11","2006","056330"
"C001483","A","020215",4,"09/01/66 00:00:00","11","2006","056330"
"WB00049","A","020215",2,"08/01/87 00:00:00","11","2006","006830"
"WB00050","A","020215",2,"08/01/87 00:00:00","11","2006","006830"
"A300197","A","020215",1,"10/01/88 00:00:00","11","2006","027490"
"A300752","A","020215",1,"06/01/92 00:00:00","11","2006","027490"
"B007717","A","020215",2,"11/01/66 00:00:00","11","2006","027490"
"C102293","A","020215",4,"09/01/68 00:00:00","11","2006","027490"
"C102311","A","020215",4,"09/01/68 00:00:00","11","2006","027490"
"C001805","A","020215",4,"11/01/66 00:00:00","11","2006","023920"
"B006374","A","020215",2,"10/01/66 00:00:00","11","2006","029360"
"B102627","A","085540",2,"12/01/66 00:00:00","11","2006","073720"
"WB00163","A","069580",2,"05/01/68 00:00:00","11","2006","020215"
"WB00164","T","020215",2,"05/01/68 00:00:00","12","2006","044590"
"WC00040","T","020215",4,"06/01/87 00:00:00","12","2006","004240"
"WC00032","A","020215",4,"08/01/87 00:00:00","12","2006","008340"
"B003895","A","020215",2,"11/01/66 00:00:00","12","2006","082120"
"WB00164","A","044590",2,"05/01/68 00:00:00","12","2006","020215"
"WC00040","A","004240",4,"06/01/87 00:00:00","12","2006","020215"
"WB00165","T","020215",2,"05/01/68 00:00:00","02","2007","085540"
"WB00165","A","085540",2,"05/01/68 00:00:00","02","2007","020215"
"WB00119","A","020215",2,"11/01/66 00:00:00","02","2007","070910"
"WB00166","T","020215",2,"05/01/68 00:00:00","02","2007","063970"
"A300464","A","064470",1,"05/01/89 00:00:00","02","2007","072180"
"B010260","A","064470",2,"03/01/87 00:00:00","02","2007","072180"
"C000313","A","064470",4,"10/01/87 00:00:00","02","2007","072180"
"B200698","A","064470",2,"10/01/88 00:00:00","02","2007","072180"
"E000126","A","064470",20,"06/01/68 00:00:00","02","2007","072180"
"C100888","A","020215",4,"08/01/87 00:00:00","02","2007","053690"
"A200511","A","020215",1,"10/01/87 00:00:00","02","2007","078010"
"A300283","A","020215",1,"10/01/88 00:00:00","02","2007","078010"
"B001164","A","020215",2,"10/01/87 00:00:00","02","2007","078010"
"D000759","A","020215",10,"10/01/66 00:00:00","02","2007","078010"
"C000530","A","091285",4,"11/01/66 00:00:00","02","2007","055720"
"C003115","A","033840",4,"11/01/66 00:00:00","02","2007","039880"
"B002814","T","085540",2,"09/01/66 00:00:00","02","2007","002390"
"C000536","A","041985",4,"11/01/66 00:00:00","02","2007","055720"
"A100799","A","030905",1,"10/01/87 00:00:00","02","2007","055720"
"WB00166","A","063970",2,"05/01/68 00:00:00","02","2007","020215"
"B002814","T","002390",2,"09/01/66 00:00:00","03","2007","085540"
"B002814","A","085540",2,"09/01/66 00:00:00","03","2007","002390"
"WB00167","T","020215",2,"05/01/68 00:00:00","04","2007","060500"
"WB00168","T","020215",2,"10/01/88 00:00:00","04","2007","060500"
"WB00169","T","020340",2,"10/01/66 00:00:00","04","2007","048010"
"WB00170","T","020215",2,"10/01/87 00:00:00","04","2007","021440"
"WB00171","T","027490",2,"10/01/87 00:00:00","04","2007","002110"
"WC00041","T","020215",4,"02/01/69 00:00:00","04","2007","018780"
"WC00042","T","020215",4,"07/01/68 00:00:00","04","2007","018780"
"A300161","A","041985",1,"10/01/88 00:00:00","04","2007","002420"
"A300837","A","041985",1,"06/01/92 00:00:00","04","2007","002420"
"B000097","A","033840",2,"10/01/87 00:00:00","04","2007","002420"
"B005871","A","033840",2,"05/01/67 00:00:00","04","2007","002420"
"C002763","A","091285",4,"04/01/67 00:00:00","04","2007","002420"
"C101742","A","030905",4,"07/01/68 00:00:00","04","2007","002420"
"B004069","A","030905",2,"10/01/66 00:00:00","04","2007","012630"
"B003560","A","041985",2,"10/01/66 00:00:00","04","2007","041340"
"B003336","A","085540",2,"10/01/66 00:00:00","04","2007","075650"
"WB00167","A","060500",2,"05/01/68 00:00:00","04","2007","020215"
